path_id,length,weight,start_node,end_node,path_string
171,9,459,Dermomyotome_1_105,Brain_1_4,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
172,9,492,Dermomyotome_1_105,Brain_1_4,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
173,9,557,Dermomyotome_1_105,Brain_1_17,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
174,8,441,Dermomyotome_1_105,Brain_1_2,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_2
175,8,441,Dermomyotome_1_105,Brain_1_3,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_3
176,8,450,Dermomyotome_1_105,Brain_1_41,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_41
177,8,467,Dermomyotome_1_105,Brain_1_18,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_18
178,8,467,Dermomyotome_1_105,Cavity_1_43,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Cavity_1_43
179,7,412,Dermomyotome_1_105,Neural crest_1_9,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_9
180,7,412,Dermomyotome_1_105,Neural crest_1_11,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_11
181,5,272,Dermomyotome_1_105,Mesenchyme_1_108,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_108
182,5,174,Dermomyotome_1_105,Neural crest_1_110,Dermomyotome_1_105 -> Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_106 -> Neural crest_1_110
183,3,77,Dermomyotome_1_105,Dermomyotome_1_114,Dermomyotome_1_105 -> Dermomyotome_1_115 -> Dermomyotome_1_114
184,13,636,Dermomyotome_1_104,Brain_1_12,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
185,12,595,Dermomyotome_1_104,Brain_1_4,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
186,11,530,Dermomyotome_1_104,Brain_1_12,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
187,11,577,Dermomyotome_1_104,Brain_1_2,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
188,11,577,Dermomyotome_1_104,Brain_1_3,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
189,11,591,Dermomyotome_1_104,Brain_1_12,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
190,10,489,Dermomyotome_1_104,Brain_1_4,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
191,10,550,Dermomyotome_1_104,Brain_1_4,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
192,9,452,Dermomyotome_1_104,Brain_1_12,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
193,9,471,Dermomyotome_1_104,Brain_1_2,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
194,9,471,Dermomyotome_1_104,Brain_1_3,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
195,9,485,Dermomyotome_1_104,Brain_1_12,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
196,8,411,Dermomyotome_1_104,Brain_1_4,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
197,8,444,Dermomyotome_1_104,Brain_1_4,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
198,8,509,Dermomyotome_1_104,Brain_1_17,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
199,7,393,Dermomyotome_1_104,Brain_1_2,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_2
200,7,393,Dermomyotome_1_104,Brain_1_3,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_3
201,7,402,Dermomyotome_1_104,Brain_1_41,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_41
202,7,419,Dermomyotome_1_104,Brain_1_18,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_18
203,7,419,Dermomyotome_1_104,Cavity_1_43,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Cavity_1_43
204,6,364,Dermomyotome_1_104,Neural crest_1_9,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_9
205,6,364,Dermomyotome_1_104,Neural crest_1_11,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_11
206,4,224,Dermomyotome_1_104,Mesenchyme_1_108,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_108
207,4,126,Dermomyotome_1_104,Neural crest_1_110,Dermomyotome_1_104 -> Branchial arch_1_107 -> Mesenchyme_1_106 -> Neural crest_1_110
208,12,600,Branchial arch_1_107,Brain_1_12,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
209,11,559,Branchial arch_1_107,Brain_1_4,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
210,10,494,Branchial arch_1_107,Brain_1_12,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
211,10,541,Branchial arch_1_107,Brain_1_2,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
212,10,541,Branchial arch_1_107,Brain_1_3,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
213,10,555,Branchial arch_1_107,Brain_1_12,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
214,9,453,Branchial arch_1_107,Brain_1_4,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
215,9,514,Branchial arch_1_107,Brain_1_4,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
216,8,416,Branchial arch_1_107,Brain_1_12,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
217,8,435,Branchial arch_1_107,Brain_1_2,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
218,8,435,Branchial arch_1_107,Brain_1_3,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
219,8,449,Branchial arch_1_107,Brain_1_12,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
220,7,375,Branchial arch_1_107,Brain_1_4,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
221,7,408,Branchial arch_1_107,Brain_1_4,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
222,7,473,Branchial arch_1_107,Brain_1_17,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
223,6,357,Branchial arch_1_107,Brain_1_2,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_2
224,6,357,Branchial arch_1_107,Brain_1_3,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_3
225,6,366,Branchial arch_1_107,Brain_1_41,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_41
226,6,383,Branchial arch_1_107,Brain_1_18,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_18
227,6,383,Branchial arch_1_107,Cavity_1_43,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Cavity_1_43
228,5,328,Branchial arch_1_107,Neural crest_1_9,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_9
229,5,328,Branchial arch_1_107,Neural crest_1_11,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_11
230,3,188,Branchial arch_1_107,Mesenchyme_1_108,Branchial arch_1_107 -> Mesenchyme_1_111 -> Mesenchyme_1_108
231,3,90,Branchial arch_1_107,Neural crest_1_110,Branchial arch_1_107 -> Mesenchyme_1_106 -> Neural crest_1_110
232,11,524,Mesenchyme_1_111,Brain_1_12,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
233,10,483,Mesenchyme_1_111,Brain_1_4,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
234,9,418,Mesenchyme_1_111,Brain_1_12,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
235,9,465,Mesenchyme_1_111,Brain_1_2,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
236,9,465,Mesenchyme_1_111,Brain_1_3,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
237,9,479,Mesenchyme_1_111,Brain_1_12,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
238,8,377,Mesenchyme_1_111,Brain_1_4,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
239,8,438,Mesenchyme_1_111,Brain_1_4,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
240,7,340,Mesenchyme_1_111,Brain_1_12,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
241,7,359,Mesenchyme_1_111,Brain_1_2,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
242,7,359,Mesenchyme_1_111,Brain_1_3,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
243,7,373,Mesenchyme_1_111,Brain_1_12,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
244,6,299,Mesenchyme_1_111,Brain_1_4,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
245,6,332,Mesenchyme_1_111,Brain_1_4,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
246,6,397,Mesenchyme_1_111,Brain_1_17,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
247,5,281,Mesenchyme_1_111,Brain_1_2,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_2
248,5,281,Mesenchyme_1_111,Brain_1_3,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_3
249,5,290,Mesenchyme_1_111,Brain_1_41,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_41
250,5,307,Mesenchyme_1_111,Brain_1_18,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_18
251,5,307,Mesenchyme_1_111,Cavity_1_43,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Cavity_1_43
252,4,252,Mesenchyme_1_111,Neural crest_1_9,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_9
253,4,252,Mesenchyme_1_111,Neural crest_1_11,Mesenchyme_1_111 -> Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_11
254,2,112,Mesenchyme_1_111,Mesenchyme_1_108,Mesenchyme_1_111 -> Mesenchyme_1_108
255,10,412,Mesenchyme_1_109,Brain_1_12,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
256,9,371,Mesenchyme_1_109,Brain_1_4,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
257,8,306,Mesenchyme_1_109,Brain_1_12,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
258,8,353,Mesenchyme_1_109,Brain_1_2,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
259,8,353,Mesenchyme_1_109,Brain_1_3,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
260,8,367,Mesenchyme_1_109,Brain_1_12,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
261,7,265,Mesenchyme_1_109,Brain_1_4,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
262,7,326,Mesenchyme_1_109,Brain_1_4,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
263,6,228,Mesenchyme_1_109,Brain_1_12,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
264,6,247,Mesenchyme_1_109,Brain_1_2,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
265,6,247,Mesenchyme_1_109,Brain_1_3,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
266,6,261,Mesenchyme_1_109,Brain_1_12,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
267,5,187,Mesenchyme_1_109,Brain_1_4,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
268,5,220,Mesenchyme_1_109,Brain_1_4,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
269,5,285,Mesenchyme_1_109,Brain_1_17,Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
270,4,169,Mesenchyme_1_109,Brain_1_2,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_2
271,4,169,Mesenchyme_1_109,Brain_1_3,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_5 -> Brain_1_3
272,4,178,Mesenchyme_1_109,Brain_1_41,Mesenchyme_1_109 -> Neural crest_1_10 -> Brain_1_20 -> Brain_1_41
273,4,195,Mesenchyme_1_109,Brain_1_18,Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Brain_1_18
274,4,195,Mesenchyme_1_109,Cavity_1_43,Mesenchyme_1_109 -> Neural crest_1_10 -> Notochord_1_21 -> Cavity_1_43
275,3,140,Mesenchyme_1_109,Neural crest_1_9,Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_9
276,3,140,Mesenchyme_1_109,Neural crest_1_11,Mesenchyme_1_109 -> Neural crest_1_10 -> Neural crest_1_11
277,9,334,Neural crest_1_10,Brain_1_12,Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
278,8,293,Neural crest_1_10,Brain_1_4,Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
279,7,228,Neural crest_1_10,Brain_1_12,Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
280,7,275,Neural crest_1_10,Brain_1_2,Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
281,7,275,Neural crest_1_10,Brain_1_3,Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
282,7,289,Neural crest_1_10,Brain_1_12,Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
283,6,187,Neural crest_1_10,Brain_1_4,Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
284,6,248,Neural crest_1_10,Brain_1_4,Neural crest_1_10 -> Brain_1_20 -> Brain_1_16 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
285,5,150,Neural crest_1_10,Brain_1_12,Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
286,5,169,Neural crest_1_10,Brain_1_2,Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
287,5,169,Neural crest_1_10,Brain_1_3,Neural crest_1_10 -> Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
288,5,183,Neural crest_1_10,Brain_1_12,Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
289,4,109,Neural crest_1_10,Brain_1_4,Neural crest_1_10 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
290,4,142,Neural crest_1_10,Brain_1_4,Neural crest_1_10 -> Brain_1_8 -> Brain_1_7 -> Brain_1_4
291,4,207,Neural crest_1_10,Brain_1_17,Neural crest_1_10 -> Notochord_1_21 -> Brain_1_19 -> Brain_1_17
292,3,91,Neural crest_1_10,Brain_1_2,Neural crest_1_10 -> Brain_1_5 -> Brain_1_2
293,3,91,Neural crest_1_10,Brain_1_3,Neural crest_1_10 -> Brain_1_5 -> Brain_1_3
294,3,100,Neural crest_1_10,Brain_1_41,Neural crest_1_10 -> Brain_1_20 -> Brain_1_41
295,3,117,Neural crest_1_10,Brain_1_18,Neural crest_1_10 -> Notochord_1_21 -> Brain_1_18
296,3,117,Neural crest_1_10,Cavity_1_43,Neural crest_1_10 -> Notochord_1_21 -> Cavity_1_43
297,2,62,Neural crest_1_10,Neural crest_1_9,Neural crest_1_10 -> Neural crest_1_9
298,2,62,Neural crest_1_10,Neural crest_1_11,Neural crest_1_10 -> Neural crest_1_11
299,4,88,Brain_1_5,Brain_1_12,Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
300,3,47,Brain_1_5,Brain_1_4,Brain_1_5 -> Brain_1_7 -> Brain_1_4
301,2,29,Brain_1_5,Brain_1_2,Brain_1_5 -> Brain_1_2
302,2,29,Brain_1_5,Brain_1_3,Brain_1_5 -> Brain_1_3
303,3,59,Brain_1_7,Brain_1_12,Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
304,2,18,Brain_1_7,Brain_1_4,Brain_1_7 -> Brain_1_4
305,6,166,Brain_1_8,Brain_1_12,Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
306,5,125,Brain_1_8,Brain_1_4,Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Brain_1_4
307,4,107,Brain_1_8,Brain_1_2,Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_2
308,4,107,Brain_1_8,Brain_1_3,Brain_1_8 -> Brain_1_6 -> Brain_1_5 -> Brain_1_3
309,4,121,Brain_1_8,Brain_1_12,Brain_1_8 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
310,3,80,Brain_1_8,Brain_1_4,Brain_1_8 -> Brain_1_7 -> Brain_1_4
311,5,104,Brain_1_6,Brain_1_12,Brain_1_6 -> Brain_1_5 -> Brain_1_7 -> Neural crest_1_14 -> Brain_1_12
